doc_index,doc_id,token,bow
269,excourse56,Experience,1
269,excourse56,Hands,1
269,excourse56,Explore,1
269,excourse56,Methods,2
269,excourse56,Types,1
269,excourse56,Introduce,1
269,excourse56,Software,1
269,excourse56,Tools,1
269,excourse56,Applications,1
269,excourse56,Master,1
269,excourse56,Include,1
269,excourse56,Range,1
269,excourse56,Together,1
269,excourse56,Performance,1
269,excourse56,Field,1
269,excourse56,Statistics,1
269,excourse56,Apply,1
269,excourse56,Image,2
269,excourse56,Recognition,1
269,excourse56,Process,1
269,excourse56,Information,2
269,excourse56,Results,1
269,excourse56,Credit,1
269,excourse56,Detection,1
269,excourse56,Let,1
269,excourse56,Degree,2
269,excourse56,Exploring,1
269,excourse56,Tasks,2
269,excourse56,Examples,1
269,excourse56,Study,1
269,excourse56,Brings,1
269,excourse56,Academic,1
269,excourse56,Ideal,1
269,excourse56,Education,1
269,excourse56,Tutorials,1
269,excourse56,Object,2
269,excourse56,Discuss,1
269,excourse56,Computer,7
269,excourse56,Part,1
269,excourse56,Professional,1
269,excourse56,Advantages,1
269,excourse56,Mathematics,2
269,excourse56,Applied,2
269,excourse56,Approaches,1
269,excourse56,Taken,1
269,excourse56,Perspective,1
269,excourse56,Modern,1
269,excourse56,Research,1
269,excourse56,Activity,1
269,excourse56,Broad,1
269,excourse56,Coursera,1
269,excourse56,Vision,5
269,excourse56,Facial,1
269,excourse56,Localization,1
269,excourse56,Segmentation,1
269,excourse56,Admissions,1
269,excourse56,Boulder,2
269,excourse56,Classic,1
269,excourse56,Cu,2
269,excourse56,Departments,1
269,excourse56,Drawbacks,1
269,excourse56,Ds,3
269,excourse56,Estimation,1
269,excourse56,Faculty,1
269,excourse56,Individuals,1
269,excourse56,Interdisciplinary,1
269,excourse56,Ms,3
269,excourse56,Others,1
269,excourse56,Pose,1
269,excourse56,Suggested,1
269,excourse56,Undergraduate,1
270,excourse57,Ai,1
270,excourse57,Build,1
270,excourse57,Learn,1
270,excourse57,Classification,1
270,excourse57,Course,2
270,excourse57,Deep,4
270,excourse57,Including,1
270,excourse57,Learning,4
270,excourse57,Machine,1
270,excourse57,Models,1
270,excourse57,System,1
270,excourse57,Understand,1
270,excourse57,Project,1
270,excourse57,Basics,1
270,excourse57,Already,1
270,excourse57,Cover,1
270,excourse57,Introduce,1
270,excourse57,Applications,1
270,excourse57,Include,1
270,excourse57,Field,1
270,excourse57,Students,2
270,excourse57,Becoming,1
270,excourse57,Online,1
270,excourse57,Photo,1
270,excourse57,Various,1
270,excourse57,Image,5
270,excourse57,Recognition,5
270,excourse57,Shows,1
270,excourse57,Example,1
270,excourse57,Face,2
270,excourse57,New,2
270,excourse57,Generation,1
270,excourse57,Action,1
270,excourse57,Detection,1
270,excourse57,Technology,1
270,excourse57,Finally,1
270,excourse57,Tracking,1
270,excourse57,Developing,1
270,excourse57,Techniques,2
270,excourse57,Annotation,1
270,excourse57,Goal,1
270,excourse57,Search,1
270,excourse57,Lot,1
270,excourse57,Object,3
270,excourse57,Introduced,1
270,excourse57,Computer,5
270,excourse57,Indexing,1
270,excourse57,Manipulation,1
270,excourse57,Modern,1
270,excourse57,Huge,1
270,excourse57,Demonstrated,1
270,excourse57,Human,1
270,excourse57,Parts,1
270,excourse57,Starting,1
270,excourse57,Video,2
270,excourse57,Cars,1
270,excourse57,Driving,1
270,excourse57,Probably,1
270,excourse57,Self,1
270,excourse57,Vision,6
270,excourse57,Lives,1
270,excourse57,Often,1
270,excourse57,Estimation,1
270,excourse57,Added,1
270,excourse57,Boost,1
270,excourse57,Editing,1
270,excourse57,Everyday,1
270,excourse57,Internal,1
270,excourse57,Mechanics,1
270,excourse57,Motion,1
270,excourse57,Movies,1
270,excourse57,Renown,1
270,excourse57,Stylization,2
270,excourse57,Turning,1
270,excourse57,Tv,1
271,excourse58,Learn,1
271,excourse58,Course,4
271,excourse58,Learning,1
271,excourse58,Processing,1
271,excourse58,Specifically,1
271,excourse58,Systems,1
271,excourse58,Understand,2
271,excourse58,Well,1
271,excourse58,Familiar,1
271,excourse58,Provides,1
271,excourse58,Application,1
271,excourse58,Introduction,1
271,excourse58,Basic,4
271,excourse58,Digital,2
271,excourse58,Experience,1
271,excourse58,Integration,1
271,excourse58,Basics,2
271,excourse58,World,1
271,excourse58,Enable,1
271,excourse58,See,1
271,excourse58,Concepts,3
271,excourse58,Key,1
271,excourse58,End,1
271,excourse58,Artificial,1
271,excourse58,Intelligence,1
271,excourse58,Understanding,1
271,excourse58,Include,1
271,excourse58,Programming,1
271,excourse58,Field,1
271,excourse58,Level,1
271,excourse58,Operations,1
271,excourse58,Skills,1
271,excourse58,Apply,1
271,excourse58,Core,1
271,excourse58,Topics,1
271,excourse58,Probability,1
271,excourse58,Identify,1
271,excourse58,Image,1
271,excourse58,Making,1
271,excourse58,Random,1
271,excourse58,Mathematical,2
271,excourse58,Process,1
271,excourse58,Early,1
271,excourse58,Algebra,1
271,excourse58,Linear,1
271,excourse58,Areas,1
271,excourse58,Interested,1
271,excourse58,Exploring,1
271,excourse58,Tasks,1
271,excourse58,Techniques,1
271,excourse58,Essential,1
271,excourse58,Able,1
271,excourse58,Capabilities,1
271,excourse58,Complete,1
271,excourse58,Ideal,1
271,excourse58,Tutorials,1
271,excourse58,Covers,1
271,excourse58,Elements,1
271,excourse58,Light,1
271,excourse58,Anyone,1
271,excourse58,High,1
271,excourse58,Refresher,1
271,excourse58,Useful,1
271,excourse58,Computer,8
271,excourse58,Interpret,1
271,excourse58,Statements,1
271,excourse58,Learners,4
271,excourse58,Equipped,1
271,excourse58,Following,1
271,excourse58,Computers,1
271,excourse58,Mathematics,1
271,excourse58,Loops,1
271,excourse58,Variables,1
271,excourse58,Com,1
271,excourse58,Https,1
271,excourse58,Www,1
271,excourse58,Human,1
271,excourse58,Calculus,1
271,excourse58,Transformations,1
271,excourse58,Vector,1
271,excourse58,Vision,10
271,excourse58,3D,1
271,excourse58,Co,1
271,excourse58,Color,1
271,excourse58,Crucial,1
271,excourse58,Curious,1
271,excourse58,Derivatives,1
271,excourse58,Desire,1
271,excourse58,Else,1
271,excourse58,Formation,1
271,excourse58,Html,1
271,excourse58,Humans,1
271,excourse58,Imaging,1
271,excourse58,Mathworks,2
271,excourse58,Matlab,2
271,excourse58,Matrix,1
271,excourse58,Mid,1
271,excourse58,Mission,1
271,excourse58,Neuroscience,1
271,excourse58,Notation,1
271,excourse58,Onramp,1
271,excourse58,Ordinate,1
271,excourse58,Receiving,1
271,excourse58,Signal,1
272,excourse59,Learn,3
272,excourse59,Use,2
272,excourse59,Analyze,1
272,excourse59,Course,1
272,excourse59,Images,6
272,excourse59,Including,1
272,excourse59,Problems,1
272,excourse59,Processing,7
272,excourse59,Videos,6
272,excourse59,Using,1
272,excourse59,Framework,1
272,excourse59,Used,1
272,excourse59,Application,1
272,excourse59,Science,1
272,excourse59,Basic,1
272,excourse59,Digital,3
272,excourse59,Fundamentals,2
272,excourse59,Media,1
272,excourse59,Social,1
272,excourse59,Role,1
272,excourse59,Enable,1
272,excourse59,Cover,1
272,excourse59,Storage,1
272,excourse59,Introduce,1
272,excourse59,Key,1
272,excourse59,Software,1
272,excourse59,Tools,3
272,excourse59,Applications,1
272,excourse59,Master,1
272,excourse59,Include,1
272,excourse59,Fast,1
272,excourse59,Provide,1
272,excourse59,Range,1
272,excourse59,Wide,2
272,excourse59,Perform,1
272,excourse59,Statistical,1
272,excourse59,Apply,1
272,excourse59,Practice,1
272,excourse59,Class,2
272,excourse59,Students,1
272,excourse59,Online,1
272,excourse59,Today,1
272,excourse59,Three,1
272,excourse59,Image,7
272,excourse59,Specific,1
272,excourse59,Fundamental,1
272,excourse59,Mathematical,1
272,excourse59,Process,2
272,excourse59,Example,1
272,excourse59,Principles,1
272,excourse59,Suffer,1
272,excourse59,Via,1
272,excourse59,Technology,1
272,excourse59,Picture,1
272,excourse59,Everywhere,1
272,excourse59,Tasks,2
272,excourse59,Examples,1
272,excourse59,Moving,1
272,excourse59,Techniques,2
272,excourse59,Variety,1
272,excourse59,Watch,1
272,excourse59,Ability,1
272,excourse59,Temporal,1
272,excourse59,Optimization,1
272,excourse59,Scientists,1
272,excourse59,Share,1
272,excourse59,Light,1
272,excourse59,Engineering,1
272,excourse59,Incredibly,1
272,excourse59,Acquisition,1
272,excourse59,Developers,1
272,excourse59,Days,1
272,excourse59,Artistic,1
272,excourse59,Photos,1
272,excourse59,Two,1
272,excourse59,Art,1
272,excourse59,Behind,1
272,excourse59,Consumer,1
272,excourse59,Describe,1
272,excourse59,Medical,1
272,excourse59,State,1
272,excourse59,Come,1
272,excourse59,Thousands,1
272,excourse59,Important,2
272,excourse59,Frequency,1
272,excourse59,Practicing,1
272,excourse59,E,2
272,excourse59,G,2
272,excourse59,Practical,1
272,excourse59,Website,1
272,excourse59,Modern,1
272,excourse59,Revolution,1
272,excourse59,Special,1
272,excourse59,Given,1
272,excourse59,Domains,2
272,excourse59,Solving,1
272,excourse59,Efficient,1
272,excourse59,Commercial,1
272,excourse59,Video,7
272,excourse59,Theory,1
272,excourse59,Everyday,1
272,excourse59,Astronomical,1
272,excourse59,Beyond,1
272,excourse59,Bio,1
272,excourse59,Blur,1
272,excourse59,Car,1
272,excourse59,Cases,1
272,excourse59,Compression,2
272,excourse59,Continues,1
272,excourse59,Degradations,1
272,excourse59,Dimensional,1
272,excourse59,Economical,1
272,excourse59,Electromagnetic,1
272,excourse59,Emphasis,1
272,excourse59,Enhancement,1
272,excourse59,Experiencing,1
272,excourse59,Gamma,1
272,excourse59,Industrial,1
272,excourse59,Infrared,1
272,excourse59,Interests,1
272,excourse59,Multimedia,1
272,excourse59,Pertaining,1
272,excourse59,Plays,1
272,excourse59,Rays,1
272,excourse59,Recovery,1
272,excourse59,Removal,1
272,excourse59,Removing,1
272,excourse59,Scientific,2
272,excourse59,Signals,2
272,excourse59,Skill,1
272,excourse59,Sparsity,1
272,excourse59,Spatial,1
272,excourse59,Spatio,1
272,excourse59,Spectrum,1
272,excourse59,Therefore,1
272,excourse59,Toolboxes,1
272,excourse59,Transmission,2
272,excourse59,Utilized,1
272,excourse59,Visible,1
272,excourse59,–,2
273,excourse60,Ai,2
273,excourse60,Build,2
273,excourse60,Developer,1
273,excourse60,Take,1
273,excourse60,Use,2
273,excourse60,Course,2
273,excourse60,Deep,4
273,excourse60,Learning,9
273,excourse60,Machine,5
273,excourse60,Models,1
273,excourse60,Need,1
273,excourse60,Networks,1
273,excourse60,Neural,1
273,excourse60,Popular,1
273,excourse60,Problems,1
273,excourse60,Tensorflow,5
273,excourse60,Understand,1
273,excourse60,Using,1
273,excourse60,Framework,1
273,excourse60,Open,1
273,excourse60,Introduction,1
273,excourse60,Develop,1
273,excourse60,Teaches,1
273,excourse60,World,1
273,excourse60,Applying,1
273,excourse60,Work,1
273,excourse60,Software,1
273,excourse60,Source,1
273,excourse60,Tools,1
273,excourse60,Artificial,1
273,excourse60,Intelligence,1
273,excourse60,Understanding,1
273,excourse60,Teach,2
273,excourse60,Algorithms,1
273,excourse60,Building,1
273,excourse60,Foundational,1
273,excourse60,Deeper,1
273,excourse60,Recommend,1
273,excourse60,Real,1
273,excourse60,Start,1
273,excourse60,New,1
273,excourse60,Principles,2
273,excourse60,Scalable,2
273,excourse60,Implement,1
273,excourse60,Best,1
273,excourse60,Practices,1
273,excourse60,Powered,1
273,excourse60,Wants,1
273,excourse60,Specialization,4
273,excourse60,Part,1
273,excourse60,Important,1
273,excourse60,Andrew,1
273,excourse60,Deeplearning,1
273,excourse60,Ng,1
273,excourse60,Upcoming,1
274,excourse61,Ai,3
274,excourse61,Build,2
274,excourse61,Developer,1
274,excourse61,Learn,1
274,excourse61,Take,1
274,excourse61,Use,2
274,excourse61,Convolutional,1
274,excourse61,Course,5
274,excourse61,Deep,3
274,excourse61,Images,1
274,excourse61,Including,1
274,excourse61,Learning,8
274,excourse61,Machine,4
274,excourse61,Models,2
274,excourse61,Need,1
274,excourse61,Networks,2
274,excourse61,Neural,2
274,excourse61,Popular,1
274,excourse61,Problems,1
274,excourse61,Tensorflow,6
274,excourse61,Understand,2
274,excourse61,Using,1
274,excourse61,Framework,1
274,excourse61,Open,1
274,excourse61,Develop,1
274,excourse61,Explore,2
274,excourse61,Improve,1
274,excourse61,Teaches,1
274,excourse61,World,2
274,excourse61,Applying,1
274,excourse61,Different,1
274,excourse61,Work,2
274,excourse61,Introduce,1
274,excourse61,Journey,1
274,excourse61,Software,1
274,excourse61,Source,1
274,excourse61,Tools,1
274,excourse61,Understanding,1
274,excourse61,Teach,2
274,excourse61,Algorithms,1
274,excourse61,Built,1
274,excourse61,Building,1
274,excourse61,Foundational,1
274,excourse61,Advanced,1
274,excourse61,Deeper,1
274,excourse61,Recommend,1
274,excourse61,Image,1
274,excourse61,Real,2
274,excourse61,Model,1
274,excourse61,Start,1
274,excourse61,Information,1
274,excourse61,New,1
274,excourse61,Principles,2
274,excourse61,Scalable,2
274,excourse61,Finally,1
274,excourse61,Features,1
274,excourse61,Implement,1
274,excourse61,Learned,1
274,excourse61,Techniques,1
274,excourse61,Visualize,1
274,excourse61,Best,1
274,excourse61,Practices,1
274,excourse61,Powered,1
274,excourse61,Wants,1
274,excourse61,Computer,2
274,excourse61,Specialization,5
274,excourse61,Part,1
274,excourse61,Important,1
274,excourse61,Overfitting,1
274,excourse61,Vision,1
274,excourse61,Accuracy,1
274,excourse61,Strategies,1
274,excourse61,Transfer,1
274,excourse61,Andrew,1
274,excourse61,Deeplearning,2
274,excourse61,Ng,1
274,excourse61,Upcoming,1
274,excourse61,Augmentation,1
274,excourse61,Convolutions,1
274,excourse61,Dropout,1
274,excourse61,Extracted,1
274,excourse61,Loss,1
274,excourse61,Plot,1
274,excourse61,Prevent,1
274,excourse61,Sees,1
274,excourse61,Shapes,1
274,excourse61,Sizes,1
274,excourse61,“,1
274,excourse61,”,1
275,excourse62,Along,1
275,excourse62,Data,8
275,excourse62,Take,1
275,excourse62,Use,1
275,excourse62,Course,4
275,excourse62,Including,1
275,excourse62,Learning,1
275,excourse62,Machine,1
275,excourse62,Network,1
275,excourse62,Popular,1
275,excourse62,Using,1
275,excourse62,Analysis,2
275,excourse62,Run,1
275,excourse62,Introduction,1
275,excourse62,Science,3
275,excourse62,Basic,1
275,excourse62,Basics,1
275,excourse62,Social,1
275,excourse62,Python,9
275,excourse62,Introduce,3
275,excourse62,End,1
275,excourse62,Functions,1
275,excourse62,Mining,1
275,excourse62,Programming,2
275,excourse62,Environment,1
275,excourse62,Statistical,1
275,excourse62,Courses,1
275,excourse62,Dataframe,1
275,excourse62,Students,1
275,excourse62,Text,1
275,excourse62,Fundamental,1
275,excourse62,Library,2
275,excourse62,Structures,1
275,excourse62,Tables,1
275,excourse62,Pandas,1
275,excourse62,Representation,1
275,excourse62,Techniques,2
275,excourse62,Able,1
275,excourse62,Files,1
275,excourse62,Tutorials,1
275,excourse62,Learner,1
275,excourse62,Clean,1
275,excourse62,Cleaning,1
275,excourse62,Manipulation,1
275,excourse62,Series,1
275,excourse62,Reading,1
275,excourse62,Manipulate,1
275,excourse62,Applied,5
275,excourse62,Charting,1
275,excourse62,Plotting,1
275,excourse62,Taken,1
275,excourse62,Abstraction,1
275,excourse62,Analyses,1
275,excourse62,Central,1
275,excourse62,Csv,1
275,excourse62,Groupby,1
275,excourse62,Inferential,1
275,excourse62,Lambdas,1
275,excourse62,Manipulating,1
275,excourse62,Merge,1
275,excourse62,Numpy,1
275,excourse62,Pivot,1
275,excourse62,Tabular,1
276,excourse63,Data,13
276,excourse63,Learn,1
276,excourse63,Course,5
276,excourse63,Designed,2
276,excourse63,Including,1
276,excourse63,Learning,1
276,excourse63,Machine,1
276,excourse63,Need,1
276,excourse63,One,1
276,excourse63,Big,1
276,excourse63,Used,1
276,excourse63,Science,9
276,excourse63,Get,2
276,excourse63,Essentials,1
276,excourse63,Role,4
276,excourse63,Key,1
276,excourse63,Software,1
276,excourse63,Tools,1
276,excourse63,Provide,1
276,excourse63,Speed,2
276,excourse63,Focus,1
276,excourse63,Field,1
276,excourse63,Statistics,1
276,excourse63,Class,2
276,excourse63,Completing,1
276,excourse63,Organizations,1
276,excourse63,Make,1
276,excourse63,Various,1
276,excourse63,Identify,1
276,excourse63,Managing,1
276,excourse63,Structure,1
276,excourse63,Information,1
276,excourse63,Action,1
276,excourse63,Heard,1
276,excourse63,Know,2
276,excourse63,Terms,2
276,excourse63,Play,2
276,excourse63,Manage,1
276,excourse63,Moving,1
276,excourse63,Essential,1
276,excourse63,Technical,1
276,excourse63,Goal,2
276,excourse63,Manager,1
276,excourse63,Scientists,1
276,excourse63,Forward,1
276,excourse63,Anyone,1
276,excourse63,Engineering,1
276,excourse63,Wants,1
276,excourse63,Without,1
276,excourse63,Describe,2
276,excourse63,Successful,2
276,excourse63,Crash,2
276,excourse63,Quickly,1
276,excourse63,Week,1
276,excourse63,Content,1
276,excourse63,Focused,1
276,excourse63,Plays,1
276,excourse63,Aside,1
276,excourse63,Contexts2,1
276,excourse63,Convenient,2
276,excourse63,Definitely,1
276,excourse63,Eventually,1
276,excourse63,Fluff,1
276,excourse63,Left,1
276,excourse63,Mean,1
276,excourse63,Possible,3
276,excourse63,Project3,1
276,excourse63,Project4,1
276,excourse63,Rapidly,1
276,excourse63,Sacrificing,2
276,excourse63,Science3,1
276,excourse63,Scientists5,1
276,excourse63,Team,1
276,excourse63,Unsuccessful,1
277,excourse64,Data,15
277,excourse64,Learn,2
277,excourse64,Course,5
277,excourse64,Designed,1
277,excourse64,Inference,2
277,excourse64,Learning,1
277,excourse64,Machine,1
277,excourse64,One,2
277,excourse64,Analysis,3
277,excourse64,Day,1
277,excourse64,Science,4
277,excourse64,Get,2
277,excourse64,Experience,1
277,excourse64,Common,1
277,excourse64,Help,1
277,excourse64,Concepts,2
277,excourse64,Key,2
277,excourse64,Include,1
277,excourse64,Speed,1
277,excourse64,Focus,1
277,excourse64,Level,1
277,excourse64,Statistical,2
277,excourse64,Completing,1
277,excourse64,Every,1
277,excourse64,Make,1
277,excourse64,Identify,1
277,excourse64,Real,6
277,excourse64,Managing,3
277,excourse64,Information,1
277,excourse64,Know,1
277,excourse64,Ever,1
277,excourse64,Modeling,1
277,excourse64,Manage,2
277,excourse64,Moving,1
277,excourse64,Essential,1
277,excourse64,Interest,1
277,excourse64,Taught,1
277,excourse64,Technical,1
277,excourse64,Goal,1
277,excourse64,Ideal,2
277,excourse64,Manager,1
277,excourse64,Scientists,1
277,excourse64,Forward,1
277,excourse64,Design,1
277,excourse64,Decisions,1
277,excourse64,B,1
277,excourse64,Experimental,2
277,excourse64,Describe,3
277,excourse64,Drive,1
277,excourse64,Perfect,2
277,excourse64,Communicating,1
277,excourse64,Feedback,1
277,excourse64,Contrast,1
277,excourse64,Conceptual,1
277,excourse64,Followed,1
277,excourse64,Discussed,1
277,excourse64,Analyses,3
277,excourse64,Prior,2
277,excourse64,Solutions,1
277,excourse64,Classical,1
277,excourse64,Managers,1
277,excourse64,Defined,1
277,excourse64,Week,1
277,excourse64,Exactly,1
277,excourse64,Life,6
277,excourse64,Missing,1
277,excourse64,Content,1
277,excourse64,Quality,1
277,excourse64,Bias,1
277,excourse64,Focused,1
277,excourse64,Strategies,1
277,excourse64,“,1
277,excourse64,”,1
277,excourse64,Aside,1
277,excourse64,Convenient,1
277,excourse64,Left,1
277,excourse64,Possible,2
277,excourse64,Rapidly,1
277,excourse64,Sacrificing,1
277,excourse64,Team,2
277,excourse64,Actionable,1
277,excourse64,Active,1
277,excourse64,Analyses6,1
277,excourse64,Analysts5,1
277,excourse64,Analytic,1
277,excourse64,Assembling,1
277,excourse64,Assumptions,1
277,excourse64,Causal,1
277,excourse64,Challenge,1
277,excourse64,Clear,1
277,excourse64,Clearly,1
277,excourse64,Conclusions,1
277,excourse64,Confounding5,1
277,excourse64,Contrasting,2
277,excourse64,Counterfactuals,1
277,excourse64,Designs3,1
277,excourse64,Errors,1
277,excourse64,Experience2,1
277,excourse64,Facing,1
277,excourse64,Glimpse,1
277,excourse64,Happened,1
277,excourse64,Happens,1
277,excourse64,Hypotheses,1
277,excourse64,Merging,1
277,excourse64,Messy,1
277,excourse64,Obvious,1
277,excourse64,Outlined,1
277,excourse64,Perfectly,1
277,excourse64,Performed,1
277,excourse64,Pitfalls,2
277,excourse64,Plan,1
277,excourse64,Pull,1
277,excourse64,Pulling,1
277,excourse64,Pulls,1
277,excourse64,Randomization,2
277,excourse64,Statisticians,1
277,excourse64,Strengths,1
277,excourse64,Testing2,1
277,excourse64,Treatment,1
277,excourse64,Versus,1
277,excourse64,Weaknesses,1
277,excourse64,Went,1
278,excourse65,Build,1
278,excourse65,Create,1
278,excourse65,Data,11
278,excourse65,Course,4
278,excourse65,Designed,1
278,excourse65,Learning,1
278,excourse65,Need,1
278,excourse65,One,1
278,excourse65,Problems,3
278,excourse65,Public,1
278,excourse65,Analysis,1
278,excourse65,Used,2
278,excourse65,Introduction,1
278,excourse65,Science,7
278,excourse65,First,1
278,excourse65,Project,1
278,excourse65,Fundamentals,1
278,excourse65,World,4
278,excourse65,Existing,1
278,excourse65,Help,1
278,excourse65,Show,1
278,excourse65,Concepts,1
278,excourse65,End,1
278,excourse65,Teach,1
278,excourse65,Building,1
278,excourse65,Foundational,1
278,excourse65,Skills,4
278,excourse65,Apply,2
278,excourse65,Class,1
278,excourse65,Leverage,1
278,excourse65,Students,1
278,excourse65,Leading,1
278,excourse65,Ready,1
278,excourse65,Communicate,1
278,excourse65,Fundamental,1
278,excourse65,Real,3
278,excourse65,Projects,2
278,excourse65,Solve,2
278,excourse65,Product,1
278,excourse65,Results,1
278,excourse65,Growing,1
278,excourse65,Going,1
278,excourse65,Allow,1
278,excourse65,Techniques,1
278,excourse65,Rest,1
278,excourse65,Able,1
278,excourse65,Academic,1
278,excourse65,Scientists,1
278,excourse65,Design,1
278,excourse65,Give,1
278,excourse65,Execute,1
278,excourse65,Quick,1
278,excourse65,Hours,1
278,excourse65,Guide,1
278,excourse65,Capstone,2
278,excourse65,Analysts,1
278,excourse65,Blocks,1
278,excourse65,Industry,2
278,excourse65,Fastest,1
278,excourse65,Fields,1
278,excourse65,Assess,1
278,excourse65,Conducted,1
278,excourse65,Drawn,1
278,excourse65,Employers,1
278,excourse65,Government,1
278,excourse65,Partners,1
278,excourse65,Potential,1
278,excourse65,Usable,1
279,excourse66,Along,1
279,excourse66,Data,5
279,excourse66,Way,1
279,excourse66,Based,1
279,excourse66,Complex,1
279,excourse66,Platform,1
279,excourse66,Takes,1
279,excourse66,Analysis,1
279,excourse66,Science,4
279,excourse66,Project,3
279,excourse66,Demonstrate,1
279,excourse66,World,1
279,excourse66,Web,1
279,excourse66,Key,1
279,excourse66,Virtual,1
279,excourse66,Programming,1
279,excourse66,Opportunity,1
279,excourse66,Apply,1
279,excourse66,Courses,1
279,excourse66,Online,1
279,excourse66,Make,1
279,excourse66,Real,2
279,excourse66,Start,1
279,excourse66,Task,1
279,excourse66,Learned,1
279,excourse66,Completed,1
279,excourse66,Developed,1
279,excourse66,People,1
279,excourse66,Culminating,1
279,excourse66,Driven,1
279,excourse66,Decisions,1
279,excourse66,Estate,1
279,excourse66,Presentation,1
279,excourse66,Specialization,1
279,excourse66,Final,1
279,excourse66,Four,1
279,excourse66,Capstone,3
279,excourse66,Fellow,1
279,excourse66,Finish,1
279,excourse66,Prepare,1
279,excourse66,Submit,1
279,excourse66,Executive,2
279,excourse66,Scenario,1
279,excourse66,Team,1
279,excourse66,Collaboration,1
279,excourse66,Datacamp,1
279,excourse66,Eds,1
279,excourse66,Evaluated,1
279,excourse66,Graded,1
279,excourse66,Lead,1
279,excourse66,Marketplace,1
279,excourse66,Participants,1
279,excourse66,Rental,1
279,excourse66,Shepherd,1
279,excourse66,Zillow,1
280,excourse67,Data,19
280,excourse67,Program,1
280,excourse67,Want,2
280,excourse67,Course,3
280,excourse67,Including,3
280,excourse67,Machine,1
280,excourse67,Might,1
280,excourse67,Models,1
280,excourse67,One,1
280,excourse67,Problems,4
280,excourse67,System,2
280,excourse67,Systems,1
280,excourse67,Using,2
280,excourse67,Analysis,4
280,excourse67,Big,14
280,excourse67,Provides,1
280,excourse67,Used,1
280,excourse67,Run,1
280,excourse67,Introduction,2
280,excourse67,Science,3
280,excourse67,Get,1
280,excourse67,Management,1
280,excourse67,Experience,1
280,excourse67,Hands,1
280,excourse67,World,2
280,excourse67,Common,1
280,excourse67,Explain,1
280,excourse67,File,1
280,excourse67,Hadoop,3
280,excourse67,Storage,1
280,excourse67,Concepts,1
280,excourse67,Key,1
280,excourse67,End,1
280,excourse67,Applications,2
280,excourse67,Understanding,1
280,excourse67,Hdfs,1
280,excourse67,Provide,1
280,excourse67,Sources,1
280,excourse67,Stack,1
280,excourse67,Virtual,1
280,excourse67,Programming,3
280,excourse67,Knowledge,1
280,excourse67,Core,2
280,excourse67,Increasing,2
280,excourse67,Organizations,1
280,excourse67,Three,1
280,excourse67,Identify,1
280,excourse67,Job,1
280,excourse67,Mapreduce,1
280,excourse67,Real,1
280,excourse67,Business,1
280,excourse67,Model,1
280,excourse67,Process,1
280,excourse67,Start,1
280,excourse67,Structure,1
280,excourse67,Questions,1
280,excourse67,New,2
280,excourse67,Scalable,1
280,excourse67,Collection,1
280,excourse67,Frameworks,1
280,excourse67,Features,1
280,excourse67,Interested,2
280,excourse67,Components,2
280,excourse67,Monitoring,1
280,excourse67,Resource,1
280,excourse67,People,1
280,excourse67,Examples,1
280,excourse67,Variety,1
280,excourse67,Yarn,1
280,excourse67,Ability,1
280,excourse67,Able,2
280,excourse67,Complete,1
280,excourse67,Landscape,2
280,excourse67,Career,1
280,excourse67,Terminology,1
280,excourse67,Useful,1
280,excourse67,Transform,1
280,excourse67,Behind,1
280,excourse67,Become,1
280,excourse67,Describe,1
280,excourse67,Summarize,1
280,excourse67,Volume,1
280,excourse67,Value,3
280,excourse67,Assignments,1
280,excourse67,Come,1
280,excourse67,Necessary,1
280,excourse67,Step,1
280,excourse67,Reporting,1
280,excourse67,Impacts,1
280,excourse67,Needed,1
280,excourse67,Install,2
280,excourse67,Prior,1
280,excourse67,Velocity,1
280,excourse67,Made,1
280,excourse67,Potential,1
280,excourse67,Accessible,1
280,excourse67,Architectural,1
280,excourse67,Conversant,1
280,excourse67,Easier,1
280,excourse67,Era,1
280,excourse67,Explanation,1
280,excourse67,Recast,1
280,excourse67,Sensors,1
280,excourse67,Thinking,1
280,excourse67,Utilize,1
280,excourse67,V,1
280,excourse67,Valence,1
280,excourse67,Veracity,1
281,excourse68,Data,30
281,excourse68,Recognize,1
281,excourse68,Analyze,1
281,excourse68,Course,5
281,excourse68,Hardware,1
281,excourse68,Large,1
281,excourse68,Machine,1
281,excourse68,Needs,2
281,excourse68,Problem,1
281,excourse68,Problems,1
281,excourse68,Processing,3
281,excourse68,System,4
281,excourse68,Systems,5
281,excourse68,Time,1
281,excourse68,Using,2
281,excourse68,Big,14
281,excourse68,Familiar,1
281,excourse68,Provides,1
281,excourse68,Scale,1
281,excourse68,Spark,1
281,excourse68,Structured,1
281,excourse68,Science,1
281,excourse68,Database,2
281,excourse68,Guided,1
281,excourse68,Management,8
281,excourse68,Experience,2
281,excourse68,Hands,2
281,excourse68,Integration,3
281,excourse68,Different,1
281,excourse68,Existing,1
281,excourse68,Explain,1
281,excourse68,Hadoop,1
281,excourse68,Types,1
281,excourse68,Work,1
281,excourse68,Software,1
281,excourse68,Tools,3
281,excourse68,End,2
281,excourse68,Applications,2
281,excourse68,Include,1
281,excourse68,Handle,1
281,excourse68,Sources,2
281,excourse68,Streaming,1
281,excourse68,Virtual,1
281,excourse68,Game,1
281,excourse68,Programming,1
281,excourse68,Simple,1
